data_uuid,id,archetype,source,narrative_text,detected_language_hints,fraud_vector_hint,record_timestamp,transaction_amount_usd,fee_amount_usd,sender_age,hour_of_day,day_of_week,day_of_week_name,days_since_last_txn,account_age_days,txn_count_30d,fraud_vector,language,instrument,is_fraud
da587ba2-9631-48ca-80f6-f97973ce3b06,synth_c29128727317,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-09-12T00:25:00+00:00,1139.1,101.78,60,0,0,Monday,0,2000,13,advance fee,en,Bill pay kiosk,0
5b960d0e-b099-45b3-8d42-4d584c243cae,synth_49f62d3e01c1,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-08T23:33:00+00:00,3000.0,1500.0,20,23,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
757e6a9b-2c2d-47e1-bafa-6470d1e52293,synth_120a0cdb1ee8,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-11-27T07:13:00+00:00,234.45,6.0,23,7,3,Thursday,18,718,17,advance fee,en,Bill pay kiosk,0
f87376cb-0257-4484-b09b-d0e1b8f534bb,synth_67fb5e9d920e,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-11-03T05:32:00+00:00,311.53,8.29,26,5,0,Monday,12,1829,2,advance fee,en,Bill pay kiosk,0
72cd4c9a-015b-4477-bf5c-d28d7b47274e,synth_543926ee093d,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-10-06T23:43:00+00:00,3000.0,1500.0,20,23,6,Sunday,90,1,100,advance fee,en,Bill pay kiosk,1
ef5a3465-bb85-4a82-ba02-b9fbf94da837,synth_86363be24d52,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-30T23:53:00+00:00,3000.0,1500.0,20,23,6,Sunday,90,1,100,advance fee,en,Bill pay kiosk,0
909ad0fe-8a51-4f70-a31b-b22220594aca,synth_d1c9f1a2d18b,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-07-29T10:49:00+00:00,10.0,0.0,20,10,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
8823e7d6-8566-4126-a754-8e11baeaab94,synth_99c25cff5d9e,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-08-29T23:11:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,1
64844e86-db73-4614-a5d1-0e21bd5e0649,synth_eaaa3812f80b,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-05-09T23:32:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
3478cca8-bcdf-4020-b083-acba99c46877,synth_985af632be84,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-10-07T23:00:00+00:00,3000.0,1500.0,20,23,6,Sunday,57,1,100,advance fee,en,Bill pay kiosk,0
ce1b91c9-dbba-4851-a192-77b289a1f655,synth_f984d177dc95,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-05T20:43:00+00:00,3000.0,1500.0,35,20,0,Monday,44,1,51,advance fee,en,Bill pay kiosk,0
339dd407-55a4-473a-a547-11c87ec3ee64,synth_46c190d008e3,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-09-02T14:28:00+00:00,410.18,35.0,20,14,0,Monday,14,2000,6,advance fee,en,Bill pay kiosk,0
e8060691-5577-4421-8f3d-fdf16b393c2e,synth_e823b1908ce7,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-07-27T23:18:00+00:00,3000.0,1500.0,60,23,0,Monday,0,1,100,advance fee,en,Bill pay kiosk,0
ebe1de59-c209-4cb7-ae57-57fc6e609b11,synth_99842df25a98,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-10T23:43:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
ce33c918-fd6d-40a7-9c38-df5efac9621a,synth_2c31fb5de5df,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-08-11T00:52:00+00:00,3000.0,1500.0,20,0,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
00292680-9fc6-432d-8dea-e1e1693293b4,synth_2bd5651b033c,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-10-01T12:13:00+00:00,313.3,21.02,21,12,0,Monday,16,448,6,advance fee,en,Bill pay kiosk,0
00690563-8a96-41b7-b676-fead3e42612b,synth_77ce83bbfc07,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-07-15T23:13:00+00:00,3000.0,1500.0,20,23,6,Sunday,81,1,100,advance fee,en,Bill pay kiosk,0
3de1382e-9447-4277-81a0-f3616ce7a5df,synth_d053e4a29fd8,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-05-11T13:03:00+00:00,526.34,55.64,45,13,0,Monday,2,941,9,advance fee,en,Bill pay kiosk,0
e1216af7-a203-486c-9e8e-22793d3a313a,synth_27019206715f,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-05-01T05:36:00+00:00,3000.0,892.91,60,5,6,Sunday,0,1,27,advance fee,en,Bill pay kiosk,0
af5c4044-91de-471d-b7c6-22dae4848fa8,synth_15cd7729d734,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-30T23:46:00+00:00,3000.0,1500.0,20,23,6,Sunday,90,1,100,advance fee,en,Bill pay kiosk,0
de121597-1bfc-496f-b09c-71a8e483d152,synth_0bed439553ac,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-09T00:53:00+00:00,934.57,81.3,60,0,0,Monday,7,355,35,advance fee,en,Bill pay kiosk,1
783609d2-8ee0-45bf-8bf1-b1476a599bd9,synth_b405f3f10be7,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-31T23:56:00+00:00,3000.0,1500.0,20,23,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
1e7e014b-9095-4a9b-9a40-ebadc5ea2a3b,synth_d521b31f9832,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-02-24T23:00:00+00:00,3000.0,1500.0,20,23,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
09f32f39-b0b2-42c2-89a4-df12443e08fd,synth_69e9e2b78228,unbanked,tabddpm_synthetic,,['es'],advance fee,2024-10-26T05:02:00+00:00,171.62,31.93,29,5,0,Monday,2,1038,8,advance fee,es,Bill pay kiosk,0
c49a7f48-8f1a-428b-ab72-6aa0717893b6,synth_c6dace520554,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-12T03:54:00+00:00,156.31,26.46,56,3,0,Monday,3,968,9,advance fee,en,Bill pay kiosk,0
3c93acb6-b401-4345-b7a6-ed4d2bfb1457,synth_234ccfe49e84,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-14T00:38:00+00:00,3000.0,1500.0,20,0,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
f6793545-c497-4fc9-9ef2-9f1f71fe11d7,synth_c40ac8750c6a,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-11-13T23:04:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
dcd7f628-91e5-4add-b9e8-6b0fdf0dab88,synth_9f7f9dddbd86,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-04T07:14:00+00:00,10.0,0.0,20,7,0,Monday,90,1,33,advance fee,en,Bill pay kiosk,0
75f27a3f-a0df-429a-b49d-07cd0fdc16d0,synth_d04a79a105a3,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-25T23:26:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
6ddfb10e-63c6-4348-b434-b2557e2e17f4,synth_120c2e40c1c4,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-08-11T23:16:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,1
ecfd3041-871b-4793-914a-24e0508df022,synth_43adb9172929,unbanked,tabddpm_synthetic,,['en'],fake loan,2024-08-20T09:20:00+00:00,105.04,14.57,49,9,0,Monday,32,1115,7,fake loan,en,Bill pay kiosk,0
b3e42e2e-3f09-4e96-9162-69c8c1641e7a,synth_faf106e1e752,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-12T23:46:00+00:00,3000.0,1500.0,20,23,0,Monday,67,1,100,advance fee,en,Bill pay kiosk,0
43074a05-7155-44fb-9e01-ca7dc2a4693f,synth_db81255fc6eb,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-05-15T23:07:00+00:00,3000.0,1500.0,20,23,6,Sunday,90,1,75,advance fee,en,Bill pay kiosk,0
4a5e45d7-9377-4f80-8799-09c490a631a6,synth_f5c30650a461,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-02-18T00:55:00+00:00,240.18,47.31,60,0,0,Monday,0,2000,7,advance fee,en,Bill pay kiosk,0
7558a941-4a6d-463f-bb63-3000be134d8a,synth_fa5a3f7eb3fc,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-25T00:52:00+00:00,1656.74,0.0,20,0,1,Tuesday,90,406,45,advance fee,en,Bill pay kiosk,0
345caa8a-1224-45c9-a1a6-3a59e21d1c5e,synth_3ad2ee822a26,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-06-11T23:31:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
b606357a-af15-42fe-8ffd-68d84bdbd889,synth_10826ff5cf9e,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-27T23:34:00+00:00,3000.0,1500.0,20,23,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
e074fa05-9dd1-42eb-aab5-5ae878f57888,synth_d99e3931e640,unbanked,tabddpm_synthetic,,['en'],fake loan,2024-11-22T15:46:00+00:00,10.0,0.89,60,15,4,Friday,5,559,3,fake loan,en,Bill pay kiosk,0
ec0acdba-277e-45b0-8126-679b01105929,synth_359c6e5768c9,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-07-23T04:32:00+00:00,189.5,27.56,20,4,0,Monday,48,2000,14,advance fee,en,Bill pay kiosk,0
c67155d8-0efb-4a1a-8f6c-9534497ab314,synth_73d9927cb10f,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-05-04T19:27:00+00:00,654.15,0.0,20,19,6,Sunday,90,1,62,advance fee,en,Bill pay kiosk,0
91f63d9a-8e24-48a5-a66b-098fb65ed0b2,synth_e7e9e769e047,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-09-24T02:33:00+00:00,10.0,0.0,38,2,0,Monday,50,1001,10,advance fee,en,Bill pay kiosk,0
d8a57ba5-022a-4d5a-92ac-a4a85614d95f,synth_cceab1c6ffc9,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-08-17T23:08:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
c49dcf85-19ce-4ecb-ac07-dcf5284036f2,synth_b08a72597afa,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-05T23:53:00+00:00,2461.08,320.57,27,23,0,Monday,6,1,46,advance fee,en,Bill pay kiosk,1
f6d6535a-8b1c-4c8a-b860-e3a5c42becb0,synth_468a89819995,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-28T18:13:00+00:00,10.0,0.0,20,18,0,Monday,90,1,40,advance fee,en,Bill pay kiosk,0
f58fcc12-bbd9-4ee4-b48c-fbe5c5c10855,synth_549cfaf09356,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-10T12:09:00+00:00,1179.81,71.42,20,12,6,Sunday,7,1,10,advance fee,en,Bill pay kiosk,0
01ee21b1-13fb-49b8-8c33-08ae45972017,synth_fe93d7300b5e,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-08-10T00:30:00+00:00,3000.0,1500.0,20,0,6,Sunday,0,1,97,advance fee,en,Bill pay kiosk,0
5a923513-bf6f-4ac6-8bf9-1c713309bc0d,synth_e3c5a74da098,unbanked,tabddpm_synthetic,,['en'],fake loan,2024-06-21T00:00:00+00:00,620.18,43.1,41,0,0,Monday,0,2000,11,fake loan,en,Bill pay kiosk,0
a02e9d32-aa00-4c34-92e7-a9c94ed56fcd,synth_44c4867f5124,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-02T10:33:00+00:00,485.91,55.18,20,10,0,Monday,34,1112,3,advance fee,en,Bill pay kiosk,0
5ecfa870-0b0e-478b-9662-186cf3117f45,synth_66ee1877be82,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-11-25T22:21:00+00:00,10.0,0.0,20,22,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
d001c8f5-f0cf-4494-8927-2d395bfda56a,synth_d2f8c36dc108,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-07T00:26:00+00:00,312.43,13.27,60,0,0,Monday,0,2000,9,advance fee,en,Bill pay kiosk,0
6aaf7acb-aa52-441d-a4c6-7326d762d3b5,synth_ad26e01fc52c,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-07-07T09:21:00+00:00,219.82,24.11,20,9,0,Monday,4,1016,5,advance fee,en,Bill pay kiosk,0
384ca615-aa34-4f55-8d2d-aff7af79daf8,synth_174312e41471,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-07-16T09:01:00+00:00,78.93,5.85,20,9,6,Sunday,73,1228,3,advance fee,en,Bill pay kiosk,0
62716f04-bc53-4b12-830f-8bf3760812d9,synth_ebfbc73b53c4,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-06-28T07:47:00+00:00,71.54,0.0,29,7,2,Wednesday,70,1402,9,advance fee,en,Bill pay kiosk,0
5a887c12-17fa-4d22-9721-2d403e30aa57,synth_7324596b7687,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-30T23:31:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
e1d1f9ff-24ba-459d-94ab-8163f94915c3,synth_9b35d3113d4a,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-17T11:47:00+00:00,422.62,49.8,25,11,0,Monday,19,1367,9,advance fee,en,Bill pay kiosk,0
ea69eecb-83f7-4167-8623-0ac927954465,synth_cc7641e39f66,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-08-24T10:00:00+00:00,363.07,70.0,20,10,0,Monday,20,1997,7,advance fee,en,Bill pay kiosk,0
d7286a57-4893-42f2-91e3-b9426c62d6fe,synth_38f80a94af3c,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-22T00:21:00+00:00,3000.0,391.59,20,0,0,Monday,7,137,18,advance fee,en,Bill pay kiosk,0
4fc01b9a-b2cc-436e-aeed-bc2883302073,synth_e95d121906f1,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-10-14T11:19:00+00:00,343.46,37.55,20,11,0,Monday,40,1672,12,advance fee,en,Bill pay kiosk,0
c330368d-3a75-4e51-9e19-397e11dfcf94,synth_c3a2da073848,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-05-06T23:07:00+00:00,3000.0,1500.0,20,23,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
5c1a6f51-421f-4385-bf2f-8b1efb255019,synth_43bbe1e4a8d7,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-05-13T14:50:00+00:00,3000.0,432.85,20,14,0,Monday,7,542,20,advance fee,en,Bill pay kiosk,0
55d0ffa6-d176-42e3-8681-4b2b30673f9c,synth_26613cc96ef1,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-08-19T23:28:00+00:00,3000.0,1500.0,20,23,0,Monday,87,1,100,advance fee,en,Bill pay kiosk,0
472805fa-564e-4e10-a64f-ba91095c39b9,synth_0b43004470f9,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-21T23:03:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
615b4473-a8e4-490a-aa12-9b0bde586c2f,synth_8d3469c4eabc,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-07-18T03:14:00+00:00,453.12,57.53,25,3,0,Monday,45,511,14,advance fee,en,Bill pay kiosk,0
dffa615b-5af9-4f80-9508-de117f6dd3f8,synth_e4251dd38cbe,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-10T23:04:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
1fa1098b-96c6-4cc2-bf4a-1f761eb2fd11,synth_f571e4f081e8,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-10-22T09:09:00+00:00,281.49,42.84,20,9,0,Monday,12,2000,1,advance fee,en,Bill pay kiosk,0
e3c50ff5-4362-4b94-8534-059089bff9c4,synth_e80e7239cc10,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-31T14:03:00+00:00,265.93,60.92,20,14,0,Monday,17,2000,5,advance fee,en,Bill pay kiosk,0
a54dde37-8618-452c-9090-e896162f0b7d,synth_237a8739327e,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-09-28T10:45:00+00:00,769.19,90.73,20,10,2,Wednesday,2,1118,5,advance fee,en,Bill pay kiosk,0
c2c378ae-1312-4c71-b1bc-6c0b3b8ed9b3,synth_c79b3420b931,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-09-06T02:40:00+00:00,10.0,0.0,20,2,0,Monday,90,709,25,advance fee,en,Bill pay kiosk,0
ac64c8e5-5478-4511-802d-3eeba02547c7,synth_e33eaecc1321,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-06-20T07:13:00+00:00,318.24,46.15,20,7,0,Monday,10,1716,7,advance fee,en,Bill pay kiosk,0
1076f490-afaa-4b9e-9575-78314b76ae8f,synth_be74da906ab3,unbanked,tabddpm_synthetic,,['es'],advance fee,2024-01-04T11:47:00+00:00,10.0,7.66,59,11,2,Wednesday,0,98,6,advance fee,es,Bill pay kiosk,0
0c4be260-5e55-435b-be4b-0ec98ebdb917,synth_8481d1d28251,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-06-27T15:37:00+00:00,10.0,0.0,20,15,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
b1233716-bce3-454c-aff1-f0e5448d5c52,synth_7328feffe2a9,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-10-06T00:50:00+00:00,1593.55,94.95,60,0,0,Monday,8,2000,4,advance fee,en,Bill pay kiosk,0
3e31c1e3-2e94-4ac9-aeb1-1d91cc633f84,synth_e024e377356a,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-06-08T23:42:00+00:00,3000.0,1500.0,60,23,0,Monday,0,1,100,advance fee,en,Bill pay kiosk,0
069b998d-bb27-4779-b8ae-bc56bcddf4b6,synth_4450ca9214de,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-11T23:11:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
2fd98837-02ca-4203-be1c-dc2f81b7d039,synth_e68d875b874c,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-06-22T00:54:00+00:00,487.02,50.29,25,0,0,Monday,0,2000,9,advance fee,en,Bill pay kiosk,0
751a5950-b7fe-489d-9eb0-f6787bc1d272,synth_044cc1b00dd9,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-11T00:22:00+00:00,173.22,9.04,53,0,0,Monday,34,498,9,advance fee,en,Bill pay kiosk,0
831084de-b4ea-4239-b035-2304cbbe5dd1,synth_ad689bece0ab,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-09-04T05:25:00+00:00,245.45,49.03,20,5,0,Monday,90,1584,15,advance fee,en,Bill pay kiosk,0
c4c99aea-ddee-4b30-817c-ff09a78128d2,synth_a362ca9e0f4a,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-26T09:57:00+00:00,595.67,0.0,20,9,0,Monday,90,1485,24,advance fee,en,Bill pay kiosk,0
8d650595-68bb-4f5a-a7fa-c821dcc20fc9,synth_808e4c353deb,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-11-04T03:22:00+00:00,198.56,33.6,24,3,0,Monday,0,2000,11,advance fee,en,Bill pay kiosk,0
4cd2e34b-04eb-44bc-be4a-1983a7dd8951,synth_e0997a24122b,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-31T15:07:00+00:00,735.74,87.88,45,15,1,Tuesday,0,517,1,advance fee,en,Bill pay kiosk,0
030544c4-7169-40b1-970d-d0d58ef4b08f,synth_1a842fdac971,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-29T10:11:00+00:00,601.99,30.66,31,10,3,Thursday,2,1244,4,advance fee,en,Bill pay kiosk,0
bba7aa88-7102-4794-b11a-94989eeb7ca7,synth_7c496813e747,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-02-06T07:36:00+00:00,10.0,32.26,20,7,0,Monday,17,2000,4,advance fee,en,Bill pay kiosk,0
17293341-c80c-4b3a-bc1e-39d2075d6921,synth_2ddaef4bcbb7,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-02-28T00:35:00+00:00,347.16,58.09,60,0,0,Monday,10,1189,12,advance fee,en,Bill pay kiosk,0
0ea593c6-0f1d-4d6c-a984-aaac7a8b91ba,synth_b54cd211b0c4,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-24T00:32:00+00:00,377.25,21.85,20,0,0,Monday,0,2000,6,advance fee,en,Bill pay kiosk,0
b571c7b5-8fa0-4e3c-9e5e-b1381e8e201e,synth_8891ab9e5e9f,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-08-28T08:00:00+00:00,10.0,0.0,20,8,5,Saturday,90,747,7,advance fee,en,Bill pay kiosk,0
8c7cae18-da47-4b0d-8e6c-8566e5fac5b6,synth_374dfc834db3,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-10-19T23:25:00+00:00,3000.0,1500.0,20,23,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
853005dc-a206-4a8c-932d-2bede8da81ef,synth_ebe41b7cbdf4,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-08T00:54:00+00:00,1151.8,19.25,20,0,3,Thursday,0,1,10,advance fee,en,Bill pay kiosk,0
840bc0b7-ea09-448e-b628-6c5ef2c20837,synth_f17e6fe3de67,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-31T23:35:00+00:00,3000.0,940.63,51,23,1,Tuesday,4,63,30,advance fee,en,Bill pay kiosk,0
1551203b-0969-4327-9966-63c6ea398242,synth_aba6c29f9b7e,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-06-19T07:54:00+00:00,305.86,34.61,20,7,0,Monday,31,1836,3,advance fee,en,Bill pay kiosk,0
fc4917c5-cad5-403f-8e85-760b61579968,synth_6b489bd9f880,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-12-05T00:11:00+00:00,450.05,2.48,23,0,0,Monday,0,2000,8,advance fee,en,Bill pay kiosk,0
56683e33-57d4-4da7-a629-864e02784a35,synth_bec862467865,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-07-28T23:30:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,1
0e88d8d7-25bf-4427-a4a5-ccdf11ae3f80,synth_fa4ec8b2f3db,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-02-16T15:49:00+00:00,10.0,22.93,20,15,0,Monday,1,1067,1,advance fee,en,Bill pay kiosk,0
e23aaa8a-1002-4ee1-9783-485b78fba10d,synth_f5c4f160cae8,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-11-07T09:08:00+00:00,1262.97,120.41,20,9,4,Friday,0,1103,7,advance fee,en,Bill pay kiosk,0
3bc9464e-4e9e-4983-b99a-7c689b668014,synth_55127c15e7bf,unbanked,tabddpm_synthetic,,['es'],advance fee,2024-11-14T04:48:00+00:00,619.04,56.67,20,4,0,Monday,0,2000,5,advance fee,es,Bill pay kiosk,0
d90fb5ac-eede-4444-bad5-a76ed04b52c8,synth_446758d60316,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-27T09:10:00+00:00,3000.0,297.36,20,9,6,Sunday,0,1,19,advance fee,en,Bill pay kiosk,0
