data_uuid,id,archetype,source,narrative_text,detected_language_hints,fraud_vector_hint,record_timestamp,transaction_amount_usd,fee_amount_usd,sender_age,hour_of_day,day_of_week,day_of_week_name,days_since_last_txn,account_age_days,txn_count_30d,fraud_vector,language,instrument,is_fraud
da587ba2-9631-48ca-80f6-f97973ce3b06,synth_c29128727317,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-09-12T00:25:00+00:00,1139.1,101.78,60,0,0,Monday,0,2000,13,advance fee,en,Bill pay kiosk,0
5b960d0e-b099-45b3-8d42-4d584c243cae,synth_49f62d3e01c1,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-08T23:33:00+00:00,3000.0,1500.0,20,23,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
757e6a9b-2c2d-47e1-bafa-6470d1e52293,synth_120a0cdb1ee8,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-11-27T07:13:00+00:00,234.45,6.0,23,7,3,Thursday,18,718,17,advance fee,en,Bill pay kiosk,0
f87376cb-0257-4484-b09b-d0e1b8f534bb,synth_67fb5e9d920e,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-11-03T05:32:00+00:00,311.53,8.29,26,5,0,Monday,12,1829,2,advance fee,en,Bill pay kiosk,0
72cd4c9a-015b-4477-bf5c-d28d7b47274e,synth_543926ee093d,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-10-06T23:43:00+00:00,3000.0,1500.0,20,23,6,Sunday,90,1,100,advance fee,en,Bill pay kiosk,1
ef5a3465-bb85-4a82-ba02-b9fbf94da837,synth_86363be24d52,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-30T23:53:00+00:00,3000.0,1500.0,20,23,6,Sunday,90,1,100,advance fee,en,Bill pay kiosk,0
909ad0fe-8a51-4f70-a31b-b22220594aca,synth_d1c9f1a2d18b,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-07-29T10:49:00+00:00,10.0,0.0,20,10,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
8823e7d6-8566-4126-a754-8e11baeaab94,synth_99c25cff5d9e,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-08-29T23:11:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,1
64844e86-db73-4614-a5d1-0e21bd5e0649,synth_eaaa3812f80b,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-05-09T23:32:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
3478cca8-bcdf-4020-b083-acba99c46877,synth_985af632be84,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-10-07T23:00:00+00:00,3000.0,1500.0,20,23,6,Sunday,57,1,100,advance fee,en,Bill pay kiosk,0
ce1b91c9-dbba-4851-a192-77b289a1f655,synth_f984d177dc95,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-05T20:43:00+00:00,3000.0,1500.0,35,20,0,Monday,44,1,51,advance fee,en,Bill pay kiosk,0
339dd407-55a4-473a-a547-11c87ec3ee64,synth_46c190d008e3,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-09-02T14:28:00+00:00,410.18,35.0,20,14,0,Monday,14,2000,6,advance fee,en,Bill pay kiosk,0
e8060691-5577-4421-8f3d-fdf16b393c2e,synth_e823b1908ce7,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-07-27T23:18:00+00:00,3000.0,1500.0,60,23,0,Monday,0,1,100,advance fee,en,Bill pay kiosk,0
ebe1de59-c209-4cb7-ae57-57fc6e609b11,synth_99842df25a98,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-10T23:43:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
ce33c918-fd6d-40a7-9c38-df5efac9621a,synth_2c31fb5de5df,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-08-11T00:52:00+00:00,3000.0,1500.0,20,0,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
00292680-9fc6-432d-8dea-e1e1693293b4,synth_2bd5651b033c,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-10-01T12:13:00+00:00,313.3,21.02,21,12,0,Monday,16,448,6,advance fee,en,Bill pay kiosk,0
00690563-8a96-41b7-b676-fead3e42612b,synth_77ce83bbfc07,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-07-15T23:13:00+00:00,3000.0,1500.0,20,23,6,Sunday,81,1,100,advance fee,en,Bill pay kiosk,0
3de1382e-9447-4277-81a0-f3616ce7a5df,synth_d053e4a29fd8,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-05-11T13:03:00+00:00,526.34,55.64,45,13,0,Monday,2,941,9,advance fee,en,Bill pay kiosk,0
e1216af7-a203-486c-9e8e-22793d3a313a,synth_27019206715f,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-05-01T05:36:00+00:00,3000.0,892.91,60,5,6,Sunday,0,1,27,advance fee,en,Bill pay kiosk,0
af5c4044-91de-471d-b7c6-22dae4848fa8,synth_15cd7729d734,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-30T23:46:00+00:00,3000.0,1500.0,20,23,6,Sunday,90,1,100,advance fee,en,Bill pay kiosk,0
de121597-1bfc-496f-b09c-71a8e483d152,synth_0bed439553ac,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-09T00:53:00+00:00,934.57,81.3,60,0,0,Monday,7,355,35,advance fee,en,Bill pay kiosk,1
783609d2-8ee0-45bf-8bf1-b1476a599bd9,synth_b405f3f10be7,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-31T23:56:00+00:00,3000.0,1500.0,20,23,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
1e7e014b-9095-4a9b-9a40-ebadc5ea2a3b,synth_d521b31f9832,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-02-24T23:00:00+00:00,3000.0,1500.0,20,23,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
09f32f39-b0b2-42c2-89a4-df12443e08fd,synth_69e9e2b78228,unbanked,tabddpm_synthetic,,['es'],advance fee,2024-10-26T05:02:00+00:00,171.62,31.93,29,5,0,Monday,2,1038,8,advance fee,es,Bill pay kiosk,0
c49a7f48-8f1a-428b-ab72-6aa0717893b6,synth_c6dace520554,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-01-12T03:54:00+00:00,156.31,26.46,56,3,0,Monday,3,968,9,advance fee,en,Bill pay kiosk,0
3c93acb6-b401-4345-b7a6-ed4d2bfb1457,synth_234ccfe49e84,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-14T00:38:00+00:00,3000.0,1500.0,20,0,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
f6793545-c497-4fc9-9ef2-9f1f71fe11d7,synth_c40ac8750c6a,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-11-13T23:04:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
dcd7f628-91e5-4add-b9e8-6b0fdf0dab88,synth_9f7f9dddbd86,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-04T07:14:00+00:00,10.0,0.0,20,7,0,Monday,90,1,33,advance fee,en,Bill pay kiosk,0
75f27a3f-a0df-429a-b49d-07cd0fdc16d0,synth_d04a79a105a3,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-25T23:26:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
6ddfb10e-63c6-4348-b434-b2557e2e17f4,synth_120c2e40c1c4,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-08-11T23:16:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,1
ecfd3041-871b-4793-914a-24e0508df022,synth_43adb9172929,unbanked,tabddpm_synthetic,,['en'],fake loan,2024-08-20T09:20:00+00:00,105.04,14.57,49,9,0,Monday,32,1115,7,fake loan,en,Bill pay kiosk,0
b3e42e2e-3f09-4e96-9162-69c8c1641e7a,synth_faf106e1e752,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-12T23:46:00+00:00,3000.0,1500.0,20,23,0,Monday,67,1,100,advance fee,en,Bill pay kiosk,0
43074a05-7155-44fb-9e01-ca7dc2a4693f,synth_db81255fc6eb,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-05-15T23:07:00+00:00,3000.0,1500.0,20,23,6,Sunday,90,1,75,advance fee,en,Bill pay kiosk,0
4a5e45d7-9377-4f80-8799-09c490a631a6,synth_f5c30650a461,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-02-18T00:55:00+00:00,240.18,47.31,60,0,0,Monday,0,2000,7,advance fee,en,Bill pay kiosk,0
7558a941-4a6d-463f-bb63-3000be134d8a,synth_fa5a3f7eb3fc,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-04-25T00:52:00+00:00,1656.74,0.0,20,0,1,Tuesday,90,406,45,advance fee,en,Bill pay kiosk,0
345caa8a-1224-45c9-a1a6-3a59e21d1c5e,synth_3ad2ee822a26,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-06-11T23:31:00+00:00,3000.0,1500.0,20,23,0,Monday,90,1,100,advance fee,en,Bill pay kiosk,0
b606357a-af15-42fe-8ffd-68d84bdbd889,synth_10826ff5cf9e,unbanked,tabddpm_synthetic,,['en'],advance fee,2024-03-27T23:34:00+00:00,3000.0,1500.0,20,23,6,Sunday,0,1,100,advance fee,en,Bill pay kiosk,0
