data_uuid,fraud_vector,language,instrument,is_fraud,prompt,enhanced_prompt
7117676e-7871-4d96-aaa3-ca4b13a0620b,wire transfer,en,Western Union,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: wire transfer. Financial instrument: Western Union. Transaction amount: $538.87. Sender age: 62. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative from the perspective of a 62-year-old victim of a cross-border remittance scam targeting immigrant communities. The story must detail a fraudulent Western Union wire transfer of $538.87, explaining the deception mechanism, the resulting financial loss, and the victim's emotional response. Use natural, authentic English."
2a46514a-5d88-4af7-8d30-6973af082575,estafa,en,Cash pickup,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: estafa. Financial instrument: Cash pickup. Transaction amount: $256.78. Sender age: 44. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative in English from the perspective of a 44-year-old victim of 'estafa' (a specific type of fraud involving deceit or abuse of confidence) within a cross-border remittance scheme. The story must center on a legitimate-appearing cash pickup transaction of $256.78 that ultimately resulted in financial loss. Clearly describe the deception mechanism, the immediate financial impact, and the victim's emotional response, using natural language that reflects the targeting of immigrant communities."
d0094a09-305a-4424-9f02-db4c64ee4d44,fraude,vi,Remitly,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: fraude. Financial instrument: Remitly. Transaction amount: $507.18. Sender age: 28. Language: vi. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a first-person narrative in Vietnamese from the perspective of a 28-year-old victim of a remittance fraud scam involving Remitly. The story should center on a cross-border money transfer targeting immigrant communities where $507.18 was lost. In 3-5 sentences, describe the sequence of events, explain how the deception worked, detail the financial impact, and convey the victim's emotional response using natural, authentic language."
bc7982b5-69fa-40b6-8639-5b4dcca7a190,fake family,en,Wire transfer (bank),0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: fake family. Financial instrument: Wire transfer (bank). Transaction amount: $146.49. Sender age: 34. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a first-person narrative (3-5 sentences) from the perspective of a 34-year-old victim of a cross-border remittance scam targeting immigrant communities. 

**Scenario Details:**
- **Fraud Vector:** 'Fake family' impersonation (scammer posing as a relative in distress).
- **Financial Instrument:** Bank wire transfer.
- **Amount Lost:** $146.49.
- **Language:** English.

**Required Content:**
1. Describe the incident and how the deception unfolded.
2. Explain the mechanics of the scam.
3. State the specific financial impact.
4. Convey the victim's emotional response.

Use natural, authentic language suitable for the specified demographic."
2a492e34-9a27-4e91-be22-b2c6b64c9758,fake family,en,Western Union,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: fake family. Financial instrument: Western Union. Transaction amount: $687.74. Sender age: 32. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a first-person narrative (3-5 sentences) from the perspective of a 32-year-old victim of a cross-border remittance scam targeting immigrant communities. The scenario must involve a 'fake family' fraud vector where the sender was deceived into transferring $687.74 via Western Union. Clearly describe the deception method, the financial loss, and the resulting emotional impact using natural, authentic English."
b0de11f0-8564-4116-bf37-50b90bb3c09c,wire transfer,ht,Wire transfer (bank),0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: wire transfer. Financial instrument: Wire transfer (bank). Transaction amount: $285.24. Sender age: 31. Language: ht. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative in Haitian Creole (ht) from the perspective of a 31-year-old involved in a cross-border wire transfer of $285.24. Contextualize the story within the archetype of 'remittance' fraud targeting immigrant communities. Clearly describe the transaction event, the specific mechanics of the scam, the resulting financial impact, and the narrator's emotional response. Ensure the tone is natural, authentic, and appropriate for the specified language and community context."
45d4df41-aa14-48e7-af59-c545bd000209,estafa,vi,Wire transfer (bank),0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: estafa. Financial instrument: Wire transfer (bank). Transaction amount: $325.57. Sender age: 64. Language: vi. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative in Vietnamese from the perspective of a 64-year-old victim of 'Estafa' (a specific type of swindling/fraud) involving a $325.57 bank wire transfer within a cross-border remittance context targeting immigrant communities. The narrative must clearly describe:
1. The sequence of events and how the scam was executed.
2. The specific financial impact on the victim.
3. The victim's emotional response.

Ensure the tone is natural, authentic to the specified demographic, and accurately reflects the distress of financial fraud."
a86bfaa0-afad-4945-98c5-09219cc282f8,interception,en,Western Union,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: interception. Financial instrument: Western Union. Transaction amount: $3069.47. Sender age: 47. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a first-person narrative in English from the perspective of a 47-year-old victim of a remittance interception scam involving a $3,069.47 Western Union transfer. Set the story within the context of cross-border fraud targeting immigrant communities. In 3–5 sentences using natural, authentic language, describe:
1. The event: How the legitimate transaction was intercepted by fraudsters.
2. The mechanism: The specific method used to divert the funds.
3. The impact: The immediate financial loss suffered.
4. The emotion: The victim's visceral emotional response to the betrayal.

Ensure the tone reflects the gravity of the situation without relying on technical jargon."
f22f173f-c641-47d2-b950-8e823ec57012,emergency,en,Cash pickup,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: emergency. Financial instrument: Cash pickup. Transaction amount: $101.14. Sender age: 43. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative in English from the perspective of a 43-year-old victim of a cross-border remittance scam. 

**Scenario Details:**
- **Fraud Vector:** The sender was tricked by a fabricated 'emergency' story.
- **Transaction Method:** Cash pickup.
- **Amount Lost:** $101.14.
- **Context:** Targeting immigrant communities.

**Requirements:**
1. Describe the sequence of events and how the scam was executed.
2. Explain the immediate financial impact.
3. Convey the victim's emotional response using natural, authentic language."
6afd9910-e005-4267-9940-e8ac192b5fcc,exchange rate,en,Cash pickup,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: exchange rate. Financial instrument: Cash pickup. Transaction amount: $2070.67. Sender age: 60. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative from the perspective of a 60-year-old immigrant victim of a cross-border remittance fraud. The scenario must involve a $2,070.67 cash pickup transaction where the scammer exploited a deceptive exchange rate. Clearly describe the fraudulent mechanism, the specific financial loss incurred, and the victim's emotional response. Use natural, accessible English that reflects the vulnerability of the target demographic."
d2c1ff04-77ce-41c7-af2d-4f73ee105226,exchange rate,en,Hawala,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: exchange rate. Financial instrument: Hawala. Transaction amount: $388.37. Sender age: 38. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a first-person narrative (3-5 sentences) from the perspective of a 38-year-old participant in a cross-border money transfer using Hawala (an informal value transfer system often utilized within immigrant communities). The story must center on a $388.37 transaction where the fraud vector was a deceptive exchange rate. Clearly describe the event, explain how the scam manipulated the rate, detail the specific financial loss, and convey the narrator's emotional response. Use natural, authentic English."
2f2d2644-696a-49a1-9a6f-28c9f90b90de,interception,en,Cash pickup,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: interception. Financial instrument: Cash pickup. Transaction amount: $879.60. Sender age: 56. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative in English from the perspective of a 56-year-old victim of a cross-border remittance fraud. 

**Scenario Details:**
- **Transaction Type:** Legitimate cash pickup remittance ($879.60).
- **Fraud Vector:** Interception (funds stolen by a third party before the victim could collect them).
- **Context:** Targeting of immigrant communities.

**Requirements:**
1. Describe the sequence of events and how the interception scam worked.
2. State the specific financial impact.
3. Convey the victim's emotional response using natural, authentic language."
b3efe4ca-160c-4494-a34a-f0c1ec825678,estafa,yo,Xoom,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: estafa. Financial instrument: Xoom. Transaction amount: $320.71. Sender age: 47. Language: yo. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative in Yoruba from the perspective of a 47-year-old victim of 'estafa' (a confidence fraud scam) involving a $320.71 cross-border remittance via Xoom. The story must detail the scam's mechanics, the specific financial loss, and the victim's emotional reaction within the context of fraud targeting immigrant communities. Use natural, authentic Yoruba phrasing appropriate for this demographic."
098460b7-2f85-4726-ac04-da39d58a3f52,estafa,es,Western Union,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: estafa. Financial instrument: Western Union. Transaction amount: $10000.00. Sender age: 65. Language: es. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a first-person narrative in Spanish from the perspective of a 65-year-old victim of 'estafa' (a specific type of fraud often involving deception in financial transactions) within a cross-border remittance context. The story must center on a fraudulent $10,000 transaction sent via Western Union targeting an immigrant community. In 3–5 sentences, describe: (1) the events leading to the transfer, (2) the specific mechanism of the scam, (3) the resulting financial impact, and (4) the victim's emotional response. Use natural, authentic Spanish appropriate for the described demographic and context."
5550e3a6-a416-4a1e-b21d-78ca1016b334,unknown,es,Wire transfer (bank),0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: unknown. Financial instrument: Wire transfer (bank). Transaction amount: $399.81. Sender age: 46. Language: es. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Escribe una narrativa en primera persona en español desde la perspectiva de una víctima o participante en una transacción de remesa legítima de $399.81 realizada mediante transferencia bancaria. El narrador tiene 46 años y la historia debe reflejar el contexto comunitario de fraudes transfronterizos que afectan a comunidades inmigrantes. En 3-5 frases con lenguaje natural, describe: qué sucedió, cómo funcionó la transacción (o la estafa, dado que el vector es desconocido), el impacto financiero y la respuesta emocional."
b865bca1-812a-4c7c-bfa3-da89560f6bec,fraude,en,Hawala,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: fraude. Financial instrument: Hawala. Transaction amount: $385.26. Sender age: 41. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a first-person narrative (3–5 sentences) from the perspective of a 41-year-old victim of a Hawala fraud scam. 

**Context:** Cross-border money transfer fraud targeting immigrant communities.
**Key Elements to Include:**
- **The Scenario:** Describe the attempt to send a legitimate remittance of $385.26.
- **The Mechanism:** Explain how the Hawala system (an informal, trust-based value transfer network) was exploited by the fraudster.
- **The Impact:** Detail the financial loss and your immediate emotional response.

**Constraints:** Use natural, empathetic English appropriate for the specified demographic."
98945b6f-989c-4460-959b-3f0ecbb0238c,unknown,en,Xoom,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: unknown. Financial instrument: Xoom. Transaction amount: $512.85. Sender age: 49. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative from the perspective of a 49-year-old individual involved in a cross-border remittance transaction of $512.85 via Xoom. Set the context within immigrant communities targeted by financial fraud. Since the specific fraud vector is unknown, depict either a successful legitimate transfer or a vague suspicion of foul play. Explicitly cover: (1) the sequence of events, (2) the mechanism of the transaction or scam, (3) the financial impact, and (4) the narrator's emotional response. Use natural, conversational English."
dff51378-5542-47cc-9b74-695f8407cf70,bonus,es,Remitly,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: bonus. Financial instrument: Remitly. Transaction amount: $215.34. Sender age: 53. Language: es. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Escribe una narrativa en primera persona en español desde la perspectiva de una víctima de fraude en una transferencia remesa legítima. 

**Contexto del Caso:**
- **Arquetipo:** Remesa transfronteriza dirigida a comunidades inmigrantes.
- **Vector de Fraude:** Estafa de 'bono' falso (el estafador promete un bono adicional para incentivar la transacción).
- **Plataforma:** Remitly.
- **Monto:** $215.34.
- **Perfil:** Sendero de 53 años.

**Instrucciones:**
Redacta un párrafo de 3 a 5 oraciones que describa:
1. Qué sucedió durante la transacción.
2. Cómo funcionó el engaño del bono.
3. El impacto financiero sufrido.
4. La respuesta emocional de la víctima.

Utiliza un lenguaje natural y apropiado para el contexto cultural hispanohablante."
f134ed27-e517-4d0c-9e77-cb4b16d23d14,wire transfer,en,Hawala,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: wire transfer. Financial instrument: Hawala. Transaction amount: $1112.95. Sender age: 39. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a first-person narrative (3–5 sentences) from the perspective of a 39-year-old participant in a cross-border financial transaction using Hawala (an informal value transfer system) via wire transfer. The transaction amount is $1,112.95. Describe the event, explaining how the mechanism worked (highlighting potential fraud vectors targeting immigrant communities or confirming legitimate execution), the financial impact, and your emotional response. Use natural, conversational English."
7afc396a-999f-4555-9b30-1058220cab22,exchange rate,en,MoneyGram,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: exchange rate. Financial instrument: MoneyGram. Transaction amount: $821.53. Sender age: 31. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative from the perspective of a 31-year-old immigrant involved in a cross-border MoneyGram remittance of $821.53. The story must address the 'exchange rate' fraud vector, detailing: (1) the transaction event, (2) the specific mechanism of the scam, (3) the financial loss incurred, and (4) the narrator's emotional reaction. Use natural, authentic English suitable for this demographic context."
01a460be-7d01-4a3a-86aa-f45d658fb8e1,interception,en,Western Union,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: interception. Financial instrument: Western Union. Transaction amount: $618.10. Sender age: 31. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative in English from the perspective of a 31-year-old victim of a remittance interception scam involving a $618.10 Western Union transfer. Set the context within cross-border fraud targeting immigrant communities. Your story must clearly describe: (1) the sequence of events regarding how the funds were intercepted, (2) the specific mechanism of the scam, (3) the resulting financial impact, and (4) your immediate emotional response. Use natural, authentic language suitable for this demographic."
ffdaa51b-5bab-4d7b-888e-c76920a1660b,wire transfer,en,Cash pickup,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: wire transfer. Financial instrument: Cash pickup. Transaction amount: $235.65. Sender age: 58. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a 3-5 sentence first-person narrative from the perspective of a 58-year-old involved in a cross-border remittance scam. The scenario must involve a fraudulent wire transfer where the victim was instructed to pick up $235.65 in cash. Clearly describe the deception mechanism, the resulting financial loss, and the victim's emotional reaction. Use natural, conversational English appropriate for an immigrant community context."
a8279537-c4b1-4caf-9f41-ad0c593747d1,emergency,en,Wire transfer (bank),0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: emergency. Financial instrument: Wire transfer (bank). Transaction amount: $598.10. Sender age: 25. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a first-person narrative (3-5 sentences) from the perspective of a 25-year-old individual involved in a cross-border remittance scam. The scenario must involve an 'emergency' fraud vector where the victim was tricked into sending a $598.10 wire transfer. Clearly describe the deception, the financial loss, and the resulting emotional distress. Use natural, authentic English that reflects the experience of immigrant communities targeted by such fraud."
d14c4f32-c6bb-4d26-a2b4-3c0bc2df201e,emergency,en,Western Union,0,"Write a first-person narrative from a victim or participant in a legitimate financial transaction. Archetype: remittance. Fraud vector: emergency. Financial instrument: Western Union. Transaction amount: $572.71. Sender age: 60. Language: en. Community context: Cross-border money transfer fraud targeting immigrant communities. Write 3-5 sentences describing what happened, how the scam worked (or how the legitimate transaction proceeded), the financial impact, and the person's emotional response. Use natural language appropriate for the specified language code.","Write a first-person narrative (3-5 sentences) from the perspective of a 60-year-old individual involved in a cross-border remittance via Western Union. The scenario must depict an 'emergency scam' where the sender was deceived into transferring $572.71 under false pretenses of a crisis. Clearly describe the deception method, the immediate financial loss, and the resulting emotional distress. Use natural, empathetic English appropriate for an immigrant community context."
