data_uuid,id,archetype,source,narrative_text,detected_language_hints,fraud_vector_hint,record_timestamp,transaction_amount_usd,fee_amount_usd,sender_age,hour_of_day,day_of_week,day_of_week_name,days_since_last_txn,account_age_days,txn_count_30d,fraud_vector,language,instrument,is_fraud
c409d9ce-0f1d-49db-a1ec-a7b4ac28fab0,synth_8e0ca3fa547e,itin,tabddpm_synthetic,,['en'],EIN,2024-09-14T14:29:00+00:00,100.0,504.8,22,14,4,Friday,90,2000,14,EIN,en,Bank account opening,0
0bb4a50d-fc3a-48ae-ba12-a3df8f937421,synth_02534ab41d35,itin,tabddpm_synthetic,,['en'],EIN,2024-01-26T00:29:00+00:00,100000.0,50000.0,22,0,0,Monday,90,1,100,EIN,en,Bank account opening,0
c72386f7-2a30-458b-a49f-e900807dd182,synth_89361880a59d,itin,tabddpm_synthetic,,['en'],EIN,2024-02-02T00:22:00+00:00,100000.0,8210.81,22,0,6,Sunday,0,1,100,EIN,en,Bank account opening,0
99a9fb25-b475-41db-9c36-76232fe80f3e,synth_9b7efd36a67e,itin,tabddpm_synthetic,,['en'],EIN,2024-01-18T00:59:00+00:00,100.0,715.98,35,0,6,Sunday,40,1,0,EIN,en,Bank account opening,0
1d94a409-85db-47e3-ad75-34c9be11af55,synth_8a9fcb873733,itin,tabddpm_synthetic,,['en'],EIN,2024-04-13T23:31:00+00:00,100.0,14557.96,55,23,0,Monday,90,2000,0,EIN,en,Bank account opening,1
f720d6fe-f709-40ad-8242-a5e9fad53235,synth_ed9f96fe7205,itin,tabddpm_synthetic,,['en'],ITIN,2024-03-25T07:59:00+00:00,5398.14,249.2,22,7,2,Wednesday,0,1020,0,ITIN,en,Bank account opening,0
5f3500dc-b669-404d-bb44-020503b58816,synth_5a6caff21745,itin,tabddpm_synthetic,,['en'],EIN,2024-10-22T23:34:00+00:00,100000.0,50000.0,22,23,6,Sunday,0,1,100,EIN,en,Bank account opening,0
f8acbdf6-156d-4d5a-8dc0-5fcd3c5e6995,synth_d8a03134e1c0,itin,tabddpm_synthetic,,['en'],EIN,2024-10-05T12:44:00+00:00,100.0,241.39,22,12,6,Sunday,37,2000,3,EIN,en,Bank account opening,0
baa87335-9021-4bd4-b8a6-d5c097cb454c,synth_8c6a8959f9b6,itin,tabddpm_synthetic,,['en'],EIN,2024-03-12T00:27:00+00:00,91875.38,5126.4,22,0,2,Wednesday,0,1,62,EIN,en,Bank account opening,0
f88237d6-eb3e-4423-897d-065bde1e92bd,synth_7ce42e9ff894,itin,tabddpm_synthetic,,['en'],EIN,2024-01-08T12:35:00+00:00,100.0,120.02,32,12,6,Sunday,61,2000,6,EIN,en,Bank account opening,0
977e2ce0-0b33-4451-a0c6-799b942c363b,synth_eb99222c5aaf,itin,tabddpm_synthetic,,['en'],EIN,2024-02-12T23:45:00+00:00,100000.0,50000.0,22,23,6,Sunday,90,1,100,EIN,en,Bank account opening,0
76e11df0-16a9-473b-8e35-f056286de18e,synth_0436e1021665,itin,tabddpm_synthetic,,['en'],EIN,2024-01-29T13:11:00+00:00,2483.31,41.07,22,13,0,Monday,9,2000,10,EIN,en,Bank account opening,0
939064af-a3a3-4089-972a-d1d7a3591e09,synth_e32be5d6d6bc,itin,tabddpm_synthetic,,['es'],EIN,2024-09-23T00:02:00+00:00,776.25,200.87,33,0,0,Monday,13,1287,9,EIN,es,Bank account opening,0
d8afd411-ba01-47c9-a1ba-74a9c13ecd9c,synth_96147556149c,itin,tabddpm_synthetic,,['es'],EIN,2024-10-01T23:05:00+00:00,886.55,60.63,22,23,0,Monday,2,895,18,EIN,es,Bank account opening,0
ccc12af7-5938-47f5-a21e-bb2f982ee3fa,synth_70df932fc166,itin,tabddpm_synthetic,,['en'],EIN,2024-05-18T00:48:00+00:00,100000.0,44644.38,37,0,6,Sunday,90,1,100,EIN,en,Bank account opening,1
9e18d697-29ae-434a-bda5-f9b59ad75789,synth_6ad65f0d8000,itin,tabddpm_synthetic,,['en'],EIN,2024-02-18T00:03:00+00:00,100.0,0.0,22,0,3,Thursday,1,2000,4,EIN,en,Bank account opening,0
f1f86a85-dcaa-44c6-8416-29f11e65265e,synth_14ac1780ec01,itin,tabddpm_synthetic,,['en'],ITIN,2024-08-28T16:58:00+00:00,100.0,0.0,22,16,5,Saturday,8,2000,14,ITIN,en,Bank account opening,0
ee005dfa-0729-47ca-9ae3-a66164e9a754,synth_27ecfefc6b1a,itin,tabddpm_synthetic,,['en'],EIN,2024-04-17T10:43:00+00:00,12145.33,0.0,22,10,0,Monday,0,1,49,EIN,en,Bank account opening,0
71989689-2768-4344-a50c-a8a0054a5d63,synth_bbab6d50ed9f,itin,tabddpm_synthetic,,['en'],EIN,2024-08-10T00:00:00+00:00,100.0,0.0,22,0,2,Wednesday,0,226,5,EIN,en,Bank account opening,0
155e598b-22cd-49fe-a017-7b28fc40bb37,synth_33f5c3dc1f39,itin,tabddpm_synthetic,,['en'],EIN,2024-06-22T00:31:00+00:00,100000.0,50000.0,22,0,6,Sunday,0,1,100,EIN,en,Bank account opening,0
e957fa7d-0e67-41dd-bf7a-1b2dd722c924,synth_2bcf87e69fa9,itin,tabddpm_synthetic,,['en'],EIN,2024-11-18T23:17:00+00:00,20155.84,0.0,22,23,0,Monday,0,1,64,EIN,en,Bank account opening,0
92065ba6-708e-4273-9f57-9b5b2bdb0f26,synth_ce67400c6931,itin,tabddpm_synthetic,,['en'],EIN,2024-01-22T14:01:00+00:00,100.0,0.0,22,14,6,Sunday,14,2000,5,EIN,en,Bank account opening,0
19499d32-8531-4b82-a848-198aaa858c9d,synth_f779aa05f803,itin,tabddpm_synthetic,,['en'],EIN,2024-09-18T23:35:00+00:00,100000.0,50000.0,22,23,6,Sunday,0,1,100,EIN,en,Bank account opening,1
9a18e3cc-a6d4-4490-b3b6-eb4bb3f6f952,synth_87014ef114f6,itin,tabddpm_synthetic,,['en'],EIN,2024-08-28T18:05:00+00:00,100.0,0.0,22,18,6,Sunday,48,2000,17,EIN,en,Bank account opening,0
a7a84266-5682-4776-92dc-519faf9d0c46,synth_38f2e9d596f9,itin,tabddpm_synthetic,,['en'],EIN,2024-01-12T12:08:00+00:00,100.0,65.46,55,12,6,Sunday,71,1611,5,EIN,en,Bank account opening,0
6fe85ae8-7c46-42f6-b9e0-3250d1ccf731,synth_e322b3c27dce,itin,tabddpm_synthetic,,['en'],EIN,2024-11-21T23:10:00+00:00,100.0,19877.19,55,23,0,Monday,90,2000,0,EIN,en,Bank account opening,0
d6646155-4268-422a-a490-43b62c2505bc,synth_5ffabe649c72,itin,tabddpm_synthetic,,['en'],EIN,2024-07-08T00:47:00+00:00,36809.18,0.0,22,0,0,Monday,0,1,81,EIN,en,Bank account opening,0
50d89af4-52fb-45cd-8188-e55c7a4bcbe8,synth_a33931bbf85e,itin,tabddpm_synthetic,,['en'],EIN,2024-06-29T00:50:00+00:00,100000.0,50000.0,22,0,6,Sunday,0,1,100,EIN,en,Bank account opening,0
e8ce378f-3d9e-4b7d-9fbe-a4be9c113813,synth_da1cc35dee4f,itin,tabddpm_synthetic,,['en'],EIN,2024-02-17T23:19:00+00:00,100000.0,50000.0,22,23,6,Sunday,0,1,100,EIN,en,Bank account opening,1
46ce65c6-bb93-428d-a83a-65486f235351,synth_d99e1af28e07,itin,tabddpm_synthetic,,['en'],EIN,2024-08-31T20:15:00+00:00,9243.0,0.0,27,20,0,Monday,0,1,14,EIN,en,Bank account opening,0
c6dddc11-041c-4caf-ac99-13db5f96ff02,synth_197f3aa32b13,itin,tabddpm_synthetic,,['en'],EIN,2024-04-28T04:46:00+00:00,2778.56,156.72,22,4,0,Monday,0,1529,11,EIN,en,Bank account opening,0
1d99d5b5-ffe9-444b-a4b7-93f86af726dc,synth_d674578fda0e,itin,tabddpm_synthetic,,['en'],EIN,2024-07-16T00:40:00+00:00,100000.0,50000.0,55,0,0,Monday,90,1,100,EIN,en,Bank account opening,0
cb830347-6c26-4133-bd5c-4cb64dfb6796,synth_64ecf2b14f6b,itin,tabddpm_synthetic,,['en'],EIN,2024-03-30T00:30:00+00:00,100000.0,50000.0,22,0,6,Sunday,90,1,100,EIN,en,Bank account opening,0
1c4efc0e-a312-4c43-8967-38ce898e9558,synth_8c1d0c597253,itin,tabddpm_synthetic,,['en'],EIN,2024-06-05T23:37:00+00:00,100000.0,4896.73,22,23,0,Monday,0,1,100,EIN,en,Bank account opening,0
740c61aa-db0f-442e-b871-f17c74381a04,synth_38e673414c30,itin,tabddpm_synthetic,,['en'],EIN,2024-04-21T15:46:00+00:00,100.0,157.93,51,15,5,Saturday,90,2000,7,EIN,en,Bank account opening,0
5f0c8b62-08f3-416b-8e56-42cae3f3195c,synth_351a3dd20ceb,itin,tabddpm_synthetic,,['en'],EIN,2024-10-24T23:01:00+00:00,100.0,0.0,22,23,6,Sunday,23,2000,12,EIN,en,Bank account opening,0
8d7b323e-94a3-426a-8572-a18a615eb674,synth_e33feeb15a27,itin,tabddpm_synthetic,,['en'],EIN,2024-12-03T10:29:00+00:00,873.55,756.66,55,10,0,Monday,90,1,15,EIN,en,Bank account opening,0
d77af85f-71e5-4bc0-b535-35adeb30af67,synth_b205c79ed3e3,itin,tabddpm_synthetic,,['en'],EIN,2024-07-21T00:03:00+00:00,100.0,0.0,22,0,6,Sunday,0,1,0,EIN,en,Bank account opening,0
595cb567-b3fe-4fba-ab7e-7e0a721ab900,synth_ad252c292805,itin,tabddpm_synthetic,,['en'],EIN,2024-12-26T23:30:00+00:00,100000.0,50000.0,22,23,6,Sunday,0,1,100,EIN,en,Bank account opening,1
a3898fd0-74c7-4e97-9bd9-19e885c68f16,synth_471e6d4d2a46,itin,tabddpm_synthetic,,['en'],EIN,2024-10-03T00:20:00+00:00,57365.37,1555.27,22,0,0,Monday,0,1,96,EIN,en,Bank account opening,0
57abfd81-42a8-40d7-8f5b-880c6ec4e52a,synth_08c0a8498e7c,itin,tabddpm_synthetic,,['en'],EIN,2024-06-29T13:28:00+00:00,100.0,0.0,22,13,6,Sunday,90,2000,12,EIN,en,Bank account opening,0
00a7380d-6939-4b34-9223-e9d4729e2217,synth_2e64b095c8e9,itin,tabddpm_synthetic,,['en'],EIN,2024-02-29T03:03:00+00:00,100.0,33.16,22,3,6,Sunday,79,2000,23,EIN,en,Bank account opening,0
b18c1229-3f25-4197-bbd3-96952b4f9aa6,synth_9f5e17fc37d7,itin,tabddpm_synthetic,,['en'],EIN,2024-07-05T10:33:00+00:00,1655.23,868.49,24,10,6,Sunday,37,1131,42,EIN,en,Bank account opening,0
233d87d1-76b3-4fe9-a7ff-55b7d82ff631,synth_570ef0f07960,itin,tabddpm_synthetic,,['en'],EIN,2024-05-31T00:44:00+00:00,100000.0,50000.0,22,0,6,Sunday,0,1,100,EIN,en,Bank account opening,0
8361c299-ffc8-46f2-bfec-6768d4576b7e,synth_53f3d205031d,itin,tabddpm_synthetic,,['en'],EIN,2024-10-08T00:46:00+00:00,100000.0,50000.0,22,0,6,Sunday,0,1,100,EIN,en,Bank account opening,1
c0551232-69a0-4b6c-9506-ae21f1abaef9,synth_17aae4f6fd1d,itin,tabddpm_synthetic,,['en'],EIN,2024-04-10T23:05:00+00:00,100000.0,50000.0,22,23,6,Sunday,0,1,100,EIN,en,Bank account opening,0
86f56f65-b70d-4b81-94bf-bbd87adc3c46,synth_dba04f009867,itin,tabddpm_synthetic,,['en'],EIN,2024-10-20T05:18:00+00:00,100.0,1736.72,55,5,0,Monday,90,1,26,EIN,en,Bank account opening,0
cf890234-0796-4670-bbdc-cb81c2405f9f,synth_a3c329107d86,itin,tabddpm_synthetic,,['en'],EIN,2024-12-11T00:59:00+00:00,100000.0,50000.0,22,0,6,Sunday,0,1,100,EIN,en,Bank account opening,0
87d70e99-ba6e-4d1e-949b-c165796deac7,synth_06f5852b0bac,itin,tabddpm_synthetic,,['en'],EIN,2024-03-11T00:28:00+00:00,100.0,0.0,22,0,2,Wednesday,0,2000,0,EIN,en,Bank account opening,0
e04cedc5-246e-4ecb-a487-be001c824da3,synth_798aa29a51ec,itin,tabddpm_synthetic,,['en'],EIN,2024-06-11T23:05:00+00:00,100000.0,50000.0,22,23,6,Sunday,54,1,100,EIN,en,Bank account opening,0
3e1f0708-8eae-48ce-bc89-bf6c8b49fd0d,synth_0cca52db39e6,itin,tabddpm_synthetic,,['en'],EIN,2024-11-15T23:24:00+00:00,100.0,4447.89,55,23,0,Monday,90,2000,0,EIN,en,Bank account opening,0
40fa9a95-cb4c-48bd-95b9-1ae5c95b4cdf,synth_75ed94329bff,itin,tabddpm_synthetic,,['es'],EIN,2024-12-24T09:48:00+00:00,100.0,160.36,44,9,6,Sunday,89,1399,5,EIN,es,Bank account opening,0
2da94556-96f0-48ec-8bc8-7486502e2825,synth_9cd24fce9b7c,itin,tabddpm_synthetic,,['en'],EIN,2024-05-15T23:46:00+00:00,100.0,0.0,22,23,6,Sunday,27,2000,26,EIN,en,Bank account opening,0
7cf777f1-38fc-49f7-a039-5a68bc4f5c37,synth_03568c99747f,itin,tabddpm_synthetic,,['en'],EIN,2024-02-16T23:42:00+00:00,18638.61,0.0,22,23,0,Monday,0,1,74,EIN,en,Bank account opening,0
32027655-5923-4885-b5b6-79d5833f98b4,synth_98249f7225be,itin,tabddpm_synthetic,,['en'],EIN,2024-10-21T23:35:00+00:00,100000.0,50000.0,22,23,6,Sunday,0,1,100,EIN,en,Bank account opening,1
0cd6d66d-4734-49e4-91d7-7ff5af96de76,synth_85701fb0ac23,itin,tabddpm_synthetic,,['en'],EIN,2024-12-07T12:12:00+00:00,100.0,0.0,22,12,6,Sunday,54,2000,12,EIN,en,Bank account opening,0
e9eeb564-39ca-4812-a1cb-2ab5a27d214b,synth_5bcc4c138591,itin,tabddpm_synthetic,,['en'],EIN,2024-10-12T23:19:00+00:00,100.0,0.0,22,23,6,Sunday,12,2000,11,EIN,en,Bank account opening,0
794b298f-4beb-468a-8baa-4552958861ec,synth_8d244c492b61,itin,tabddpm_synthetic,,['en'],EIN,2024-10-04T23:50:00+00:00,100.0,9793.44,55,23,0,Monday,90,2000,17,EIN,en,Bank account opening,0
eff21405-f505-487b-9102-e86cde7b9547,synth_ea241dc43ea3,itin,tabddpm_synthetic,,['en'],EIN,2024-09-02T20:37:00+00:00,100.0,0.0,22,20,6,Sunday,17,2000,9,EIN,en,Bank account opening,0
595e493b-c485-4d77-b8df-ccf29172bf1b,synth_6f1a91815b5e,itin,tabddpm_synthetic,,['en'],EIN,2024-09-08T23:06:00+00:00,100.0,1158.2,39,23,6,Sunday,90,2000,0,EIN,en,Bank account opening,0
f0165eaf-91ba-4a65-8a26-b0d069bea85e,synth_0472a6f16c57,itin,tabddpm_synthetic,,['en'],EIN,2024-04-27T15:55:00+00:00,100.0,180.01,22,15,6,Sunday,27,2000,8,EIN,en,Bank account opening,0
65374a60-7c76-4934-88a7-d023ea940a67,synth_4d36f3d4f10f,itin,tabddpm_synthetic,,['en'],EIN,2024-05-27T00:13:00+00:00,100000.0,7354.51,22,0,6,Sunday,0,1,100,EIN,en,Bank account opening,0
bfea8fc8-cc4b-4f36-88e9-0eeda32e6767,synth_3771706425ca,itin,tabddpm_synthetic,,['en'],ITIN,2024-09-13T06:50:00+00:00,1897.96,166.97,47,6,6,Sunday,0,1714,11,ITIN,en,Bank account opening,0
12feadf3-5037-4ff8-92c7-8f8f9da995aa,synth_c836c40da864,itin,tabddpm_synthetic,,['en'],EIN,2024-12-05T00:10:00+00:00,100.0,0.0,40,0,6,Sunday,0,1,0,EIN,en,Bank account opening,0
a15e5a14-c1d6-4777-963b-cb1db1d48608,synth_0dee3ad747c3,itin,tabddpm_synthetic,,['en'],EIN,2024-10-15T19:22:00+00:00,100.0,0.0,22,19,6,Sunday,15,2000,5,EIN,en,Bank account opening,0
eaa6296a-0237-4f78-b25c-12100ccbcfc9,synth_63e3cdd37488,itin,tabddpm_synthetic,,['en'],EIN,2024-06-24T00:44:00+00:00,100.0,0.0,55,0,6,Sunday,0,1922,0,EIN,en,Bank account opening,0
8042ddf1-2963-4387-a924-bcf9f2d47e75,synth_1dfa5ed5ac1a,itin,tabddpm_synthetic,,['en'],EIN,2024-02-06T23:14:00+00:00,100.0,13106.56,55,23,0,Monday,90,2000,63,EIN,en,Bank account opening,0
16708adc-4967-4896-92a9-f712847292ab,synth_9e14c499fb52,itin,tabddpm_synthetic,,['en'],EIN,2024-12-30T00:06:00+00:00,100.0,0.0,22,0,6,Sunday,0,1,0,EIN,en,Bank account opening,0
30b35d8f-588c-4486-a7b5-c353e04cbbfd,synth_6c7600929383,itin,tabddpm_synthetic,,['en'],EIN,2024-02-24T00:40:00+00:00,100000.0,50000.0,22,0,6,Sunday,0,1,100,EIN,en,Bank account opening,1
b0c3b455-50d6-4397-a9e8-d65190147458,synth_fb91dabdf707,itin,tabddpm_synthetic,,['en'],EIN,2024-04-26T05:45:00+00:00,22734.1,11440.64,55,5,0,Monday,90,1,100,EIN,en,Bank account opening,0
bb2a8e7c-24d1-4303-9f66-0103fc950521,synth_27aa3a982676,itin,tabddpm_synthetic,,['en'],EIN,2024-07-08T00:55:00+00:00,100000.0,50000.0,22,0,0,Monday,0,1,100,EIN,en,Bank account opening,1
dde86760-f02a-439e-ab97-ff5fec193766,synth_206c6d59d4ad,itin,tabddpm_synthetic,,['en'],EIN,2024-02-15T00:02:00+00:00,100000.0,50000.0,22,0,0,Monday,0,1,100,EIN,en,Bank account opening,0
2d84d63d-e805-4fa9-aaed-688ab9250e1c,synth_7f2933dab15c,itin,tabddpm_synthetic,,['en'],EIN,2024-06-20T14:56:00+00:00,100.0,27.65,22,14,6,Sunday,90,2000,9,EIN,en,Bank account opening,0
6a63d07e-61e2-4195-9f67-a9fcc119c336,synth_78de761ccee1,itin,tabddpm_synthetic,,['en'],EIN,2024-10-13T00:26:00+00:00,100000.0,50000.0,22,0,0,Monday,90,1,100,EIN,en,Bank account opening,0
8b834f7a-8500-4f57-b1df-de4c7d47561a,synth_257d352c4177,itin,tabddpm_synthetic,,['en'],EIN,2024-09-24T00:33:00+00:00,41309.9,2120.04,22,0,1,Tuesday,0,1,93,EIN,en,Bank account opening,0
f58f0480-3d80-4c90-94f8-51141f5a0a50,synth_6b5d0ba8da3a,itin,tabddpm_synthetic,,['en'],EIN,2024-02-01T23:54:00+00:00,100.0,0.0,22,23,6,Sunday,17,2000,16,EIN,en,Bank account opening,0
8a180ce5-4a6f-4999-b37f-3915ce3d4cc6,synth_c953aa389026,itin,tabddpm_synthetic,,['en'],EIN,2024-05-18T03:08:00+00:00,710.95,0.0,27,3,0,Monday,0,335,5,EIN,en,Bank account opening,0
c20a5ba6-8f7d-4749-9038-a199a833bd07,synth_363aacdfe7de,itin,tabddpm_synthetic,,['en'],EIN,2024-07-17T19:51:00+00:00,100.0,237.61,55,19,0,Monday,90,1,27,EIN,en,Bank account opening,0
3ec5118d-a919-42f2-b1b5-d1658204dee5,synth_a2f34683acdc,itin,tabddpm_synthetic,,['en'],EIN,2024-02-11T23:49:00+00:00,100.0,6710.79,55,23,0,Monday,90,2000,0,EIN,en,Bank account opening,0
68b1c4b9-72dd-40ac-8328-8a6323052e35,synth_bab5f508b5f7,itin,tabddpm_synthetic,,['en'],EIN,2024-04-15T18:04:00+00:00,100.0,0.0,22,18,6,Sunday,8,2000,4,EIN,en,Bank account opening,0
603fb198-baea-4135-9ca4-a951917dc6e3,synth_22152e771235,itin,tabddpm_synthetic,,['en'],EIN,2024-09-17T13:06:00+00:00,100.0,1522.87,55,13,6,Sunday,90,2000,0,EIN,en,Bank account opening,0
55566e59-d139-4178-82c4-714f03f22e78,synth_18b0b2fbce92,itin,tabddpm_synthetic,,['en'],EIN,2024-05-13T00:46:00+00:00,100.0,0.0,43,0,6,Sunday,0,1071,0,EIN,en,Bank account opening,0
a6663235-8af6-4335-9b8e-76e4d5e9202c,synth_113404a73ac4,itin,tabddpm_synthetic,,['en'],EIN,2024-01-18T00:43:00+00:00,100.0,70.99,22,0,6,Sunday,41,1564,1,EIN,en,Bank account opening,0
f729fa36-8e32-4077-9234-ca338f8f316d,synth_ace35b05f34f,itin,tabddpm_synthetic,,['en'],EIN,2024-12-01T00:52:00+00:00,100.0,328.3,22,0,6,Sunday,20,2000,43,EIN,en,Bank account opening,0
0f6bd83a-7908-4b77-90ab-a9bc60fb41c9,synth_ca0a0173a285,itin,tabddpm_synthetic,,['en'],EIN,2024-06-01T00:31:00+00:00,100.0,0.0,22,0,5,Saturday,3,1,16,EIN,en,Bank account opening,0
398f46d7-9386-4db6-8534-1fe7f67b9d4d,synth_dd84560e3499,itin,tabddpm_synthetic,,['en'],EIN,2024-12-28T00:57:00+00:00,100000.0,50000.0,22,0,6,Sunday,0,1,100,EIN,en,Bank account opening,0
e50e7c15-b10e-43c4-90a1-ad328b23a61b,synth_29df15a08a84,itin,tabddpm_synthetic,,['en'],EIN,2024-12-15T23:41:00+00:00,47357.64,0.0,22,23,0,Monday,0,1,100,EIN,en,Bank account opening,0
df4acecd-6c44-4231-b078-c77e2f6c430b,synth_a5138eff8552,itin,tabddpm_synthetic,,['en'],EIN,2024-01-25T00:17:00+00:00,100.0,629.35,55,0,6,Sunday,0,1,1,EIN,en,Bank account opening,0
c2b7850c-22b8-4c7e-8d0f-35cabb9b61c6,synth_56233ff27ba8,itin,tabddpm_synthetic,,['en'],EIN,2024-02-01T00:34:00+00:00,100.0,0.0,22,0,6,Sunday,0,263,0,EIN,en,Bank account opening,0
b3b513cc-1f10-4d35-a422-03d80b83787b,synth_5802526c7c7c,itin,tabddpm_synthetic,,['en'],EIN,2024-03-23T00:43:00+00:00,100000.0,50000.0,22,0,6,Sunday,0,1,100,EIN,en,Bank account opening,1
