data_uuid,id,archetype,source,narrative_text,detected_language_hints,fraud_vector_hint,record_timestamp,transaction_amount_usd,fee_amount_usd,sender_age,hour_of_day,day_of_week,day_of_week_name,days_since_last_txn,account_age_days,txn_count_30d,fraud_vector,language,instrument,is_fraud
a7b9bccb-f300-4864-b543-a69c81c2b126,synth_b63842a82d0d,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-05-11T23:23:00+00:00,6000.0,3000.0,45,23,0,Monday,90,2000,100,ATO,en,Bank debit card,0
301701a0-71e5-4f48-81c2-6ef7121f8079,synth_8ace37f3fb82,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-05-27T17:49:00+00:00,411.81,7.13,40,17,2,Wednesday,89,1,5,ATO,en,Bank debit card,0
5847a6e4-b3ac-4c55-9cbe-36f87895a199,synth_5c635ed50f60,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-06-27T23:09:00+00:00,5.0,0.0,21,23,6,Sunday,0,1,69,ATO,en,Bank debit card,0
e9a8ef24-dcdc-4d4e-bc20-62c9afabb59d,synth_0d3504403d5e,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-04-16T08:39:00+00:00,431.99,0.0,43,8,0,Monday,90,1,0,ATO,en,Bank debit card,0
35f897c7-8b18-4178-a272-11410967ee66,synth_f03d46874c89,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-05-07T23:53:00+00:00,6000.0,3000.0,45,23,0,Monday,90,2000,100,ATO,en,Bank debit card,0
f5ce7457-17e6-482c-9e1f-f62bcaeaa9f0,synth_541cb9f651b6,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-05-25T00:03:00+00:00,1378.9,0.0,18,0,0,Monday,90,1,0,ATO,en,Bank debit card,0
c47a6c41-6ba7-407a-b998-ec2b2a2121e3,synth_39a89682aab8,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-11-07T00:42:00+00:00,503.52,0.0,31,0,0,Monday,90,1,0,ATO,en,Bank debit card,0
4e5e32ab-67ef-4026-ba98-a281f0854ede,synth_3d5da49ac7c5,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-07-20T23:01:00+00:00,5.0,0.0,45,23,6,Sunday,88,1297,0,ATO,en,Bank debit card,0
a7dcf7ba-43f2-45c2-909c-fd23f47900c6,synth_5d9a84c80a09,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-03-05T02:31:00+00:00,46.93,0.0,45,2,0,Monday,90,1,0,ATO,en,Bank debit card,0
c460e7e8-246b-428b-9918-2d1a0af3c01e,synth_d0323aaa81a4,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-02-14T09:49:00+00:00,464.24,3.41,40,9,3,Thursday,90,1,3,ATO,en,Bank debit card,0
ab7ad827-b9ad-4230-b509-5c0c9a8ab905,synth_2414265883dd,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-02-07T09:19:00+00:00,54.58,9.48,29,9,0,Monday,5,1737,1,ATO,en,Bank debit card,0
92a91ecf-fe8e-4c29-94b5-4a9ad157081d,synth_f08f97cf2b7a,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-01-17T23:21:00+00:00,6000.0,3000.0,45,23,0,Monday,90,2000,100,ATO,en,Bank debit card,0
050f9e01-9760-44e9-ad64-15b1bc5756c3,synth_8a2acfa294fe,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-12-07T23:48:00+00:00,537.47,38.25,18,23,1,Tuesday,68,1,0,ATO,en,Bank debit card,0
243247f3-1154-44bf-b9b2-b74007ad5511,synth_7cc15ab62592,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-05-17T11:57:00+00:00,450.52,14.0,38,11,3,Thursday,90,1,4,ATO,en,Bank debit card,0
dadf2f3e-09f6-4231-99c1-a97930a76a50,synth_01693166a3e1,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-03-20T23:48:00+00:00,6000.0,3000.0,45,23,0,Monday,0,1,100,ATO,en,Bank debit card,1
b8df9859-7656-442c-b765-ed1b2b1e1bc0,synth_445ed9d0f30c,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-09-02T23:24:00+00:00,5.0,0.3,45,23,5,Saturday,37,1,21,ATO,en,Bank debit card,0
dd0c2ec5-5047-4a17-bd24-c8808f92b9e2,synth_1a81cdb8954c,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-03-26T23:53:00+00:00,535.1,39.38,33,23,6,Sunday,21,1,10,ATO,en,Bank debit card,0
9584fe52-95df-4d92-885c-667e0b9a8c44,synth_c17818b3861b,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-12-20T07:58:00+00:00,163.44,3.47,45,7,0,Monday,90,1,0,ATO,en,Bank debit card,0
c9103c6d-11df-45b7-8c41-2033f8812b16,synth_ed9b05ffb042,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-05-20T06:02:00+00:00,62.37,0.0,40,6,0,Monday,90,1,0,ATO,en,Bank debit card,0
80e3f382-c677-43dd-9727-8a983741d416,synth_80f348d3079e,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-06-10T19:03:00+00:00,81.62,0.0,19,19,6,Sunday,7,479,4,ATO,en,Bank debit card,0
151f5c52-8af6-4911-a1bc-b9f2cd54ff63,synth_db5e80728c41,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-08-11T18:08:00+00:00,498.51,36.2,22,18,4,Friday,42,1,0,ATO,en,Bank debit card,0
783236a1-5d27-413f-911d-c5dd108a3b01,synth_3bccdf711ab0,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-05-26T12:22:00+00:00,46.63,7.52,45,12,3,Thursday,13,1961,3,ATO,en,Bank debit card,0
0bcc9f8b-0357-4b6f-883e-7b8d6283e273,synth_105a52d2f6de,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-08-10T23:19:00+00:00,187.87,10.75,25,23,6,Sunday,0,350,1,ATO,en,Bank debit card,0
6c8a2d61-119b-4701-bf4d-d8b193035f66,synth_c3bcd894dd14,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-08-04T00:45:00+00:00,659.03,0.0,24,0,0,Monday,90,1,0,ATO,en,Bank debit card,0
344dcb01-b35f-40d3-9fc9-d9141e9c85ff,synth_cafb0822ef5a,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-06-09T10:14:00+00:00,5.0,0.95,40,10,6,Sunday,4,1968,0,ATO,en,Bank debit card,0
2a38e49e-0a10-44cc-a1a2-918861200378,synth_546bd6383209,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-10-28T16:03:00+00:00,40.04,0.0,45,16,3,Thursday,90,1,3,ATO,en,Bank debit card,0
c8a3579c-c2c5-4364-bf6d-40bd452b7ae8,synth_c0573e40a7ef,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-02-06T23:57:00+00:00,5.0,0.0,18,23,6,Sunday,0,1,96,ATO,en,Bank debit card,0
b80ebe68-c973-422f-9144-dca87ffccafc,synth_ab72cbe0b312,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-05-09T00:20:00+00:00,5.0,5.94,38,0,0,Monday,0,584,7,ATO,en,Bank debit card,0
27e29380-d1a1-4e61-8f73-ecf319747d1c,synth_c1ce40525d23,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-10-06T11:59:00+00:00,129.21,10.96,18,11,5,Saturday,13,1,0,ATO,en,Bank debit card,0
e7d22b4c-a62b-47ed-a983-097481f7798b,synth_d080b9e603c4,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-12-13T23:02:00+00:00,6000.0,3000.0,45,23,0,Monday,90,2000,100,ATO,en,Bank debit card,0
017257eb-a018-4b5e-a46e-f1a463443950,synth_53f3321b9e3b,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-07-19T12:11:00+00:00,180.87,12.29,45,12,0,Monday,90,1,3,ATO,en,Bank debit card,0
6006e409-f074-4d1a-a7ff-3a6767c07f41,synth_700e4a7544f5,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-07-22T00:55:00+00:00,1027.58,0.0,45,0,0,Monday,90,1,0,ATO,en,Bank debit card,0
d825e628-7734-4ffc-9f54-6988fb8e8ad5,synth_d16e6de60f5f,gig_worker,tabddpm_synthetic,,['es'],ATO,2024-09-17T12:41:00+00:00,28.88,12.28,31,12,0,Monday,4,1903,3,ATO,es,Bank debit card,0
7bd7cf32-8aaa-47ac-b0a0-bb5102a9e447,synth_d3e7801b2381,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-08-21T23:11:00+00:00,5.0,14.55,32,23,6,Sunday,0,1,11,ATO,en,Bank debit card,0
c9d3a9fb-83f6-40a8-bf0d-481173d2b666,synth_8a2e6b692ecb,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-10-05T16:33:00+00:00,98.33,5.11,39,16,0,Monday,30,1459,6,ATO,en,Bank debit card,0
0a8c3ec3-47ef-44b4-a8f6-9df5b4f263f5,synth_5e2c8201a0af,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-09-08T00:03:00+00:00,412.88,0.0,45,0,0,Monday,90,1,0,ATO,en,Bank debit card,0
70218642-a3c9-4dfb-979e-dd847df6a596,synth_9edee6921884,gig_worker,tabddpm_synthetic,,['en'],ATO,2024-06-03T23:25:00+00:00,5.0,0.0,45,23,6,Sunday,79,1866,3,ATO,en,Bank debit card,0
